name,text,rating,review_count,top_reviewer,helpful_reviewer,date_published,date_scraped
Sam,Always best deals in Groupon,1,0,0,0,05/12/2016,03/28/2021 11:59:08
Christmas,enjoyable,1,0,0,0,05/12/2016,03/28/2021 11:59:08
Shannon,Worth the $25,6,0,0,0,05/12/2016,03/28/2021 11:59:08
William,Love the variety of products,1,0,0,0,05/12/2016,03/28/2021 11:59:08
Javier,Is a great place to buy bulk,2,0,0,0,05/12/2016,03/28/2021 11:59:15
Boris,Good deal,2,0,0,0,05/12/2016,03/28/2021 11:59:15
Mark,I am a Costco member as well and thought I'd try Sam's club I wasn't impressed with the prices or offerings there,16,0,1,0,05/12/2016,03/28/2021 11:59:15
Domingo,Make sure you,1,0,0,0,05/12/2016,03/28/2021 11:59:15
Linda,Sam's club employees were very helpful Process of membership was seamless and efficient,9,0,1,0,05/12/2016,03/28/2021 11:59:15
Erika,"This is a great deal, don't miss it",10,0,1,1,05/12/2016,03/28/2021 11:59:15
Natalie,Awesome place to shop with good prices,1,0,0,0,05/12/2016,03/28/2021 11:59:15
Maria,Cheaper than Costco :),4,0,0,0,05/12/2016,03/28/2021 11:59:15
Walt,Employees need more intelligence,9,0,0,0,05/12/2016,03/28/2021 11:59:15
Erika,Better than Costco,3,0,0,0,05/12/2016,03/28/2021 11:59:15
Rebecca,Sams is great,7,0,0,0,05/12/2016,03/28/2021 11:59:23
Deborah,Really like their desserts!!,18,0,1,0,05/12/2016,03/28/2021 11:59:23
Symba,Get it,1,0,0,0,05/12/2016,03/28/2021 11:59:23
Brian,great option basically get all your money's worth,10,0,0,0,05/12/2016,03/28/2021 11:59:23
Bexaida,Excellent,2,0,0,0,05/12/2016,03/28/2021 11:59:23
Javier,Good offer,2,0,0,0,05/12/2016,03/28/2021 11:59:23
Isidra,Great place to buy bulk items!,6,0,0,0,05/12/2016,03/28/2021 11:59:23
Suzanne,You get all kinds of free goodies when you sign up,1,0,0,0,05/12/2016,03/28/2021 11:59:23
Courtney,Membership desk was exceptionally nice,12,0,1,0,05/12/2016,03/28/2021 11:59:23
Jody,"If single, find things to share",1,0,0,0,05/12/2016,03/28/2021 11:59:23
Kathleen,Great deals and gas prices,11,0,1,1,05/12/2016,03/28/2021 11:59:27
Robert,Great Deal,8,0,0,0,05/12/2016,03/28/2021 11:59:27
Jose,Good promo,3,0,0,0,05/12/2016,03/28/2021 11:59:27
Abraham,Use group on,1,0,0,0,05/12/2016,03/28/2021 11:59:27
De'Angelo,Great deal,1,0,0,0,05/12/2016,03/28/2021 11:59:27
Jennifer,Good for stocking up on the essentials,38,0,1,0,05/12/2016,03/28/2021 11:59:27
Ann,"Sam's Club has great produce, fresh meat & seafood, great prices on clothes and a fun place to shop!",1,0,0,0,05/12/2016,03/28/2021 11:59:27
Indravadan,Their gas prices are the lowest in tpwn,1,0,0,0,05/12/2016,03/28/2021 11:59:27
Claudette,Great shopping area with awesome values,1,0,0,0,05/12/2016,03/28/2021 11:59:27
Shaquettia,Be very attentive,8,0,0,0,05/12/2016,03/28/2021 11:59:27
Sonia,Make sure you print out grouponthey will give you a hard time if you don't,1,0,0,0,05/12/2016,03/28/2021 11:59:34
Ramona,It's a nice place to shop,26,0,1,1,05/12/2016,03/28/2021 11:59:34
Debra,"I love shopping at Sam's Club I have saved so much money,also the quality of their products and foods are the top of the line!!!",1,0,0,0,05/12/2016,03/28/2021 11:59:34
Viviana,Terrible customer service,1,0,0,0,05/12/2016,03/28/2021 11:59:34
Eglain,Good deal!,1,0,0,0,05/12/2016,03/28/2021 11:59:34
Kathryn,"I found their prices to be really high, wish I had walked around the store first Very disappointed",2,0,0,0,05/12/2016,03/28/2021 11:59:34
SusanMarie,Love this store Plan to shop here often!!,1,0,0,0,05/12/2016,03/28/2021 11:59:34
Gisel,"Long lines to get membership Was told needed printed voucher Was sent to photo to print Only 1 machine avail to print & long wait Almost one hr later, finally got my membership Not a good way to start my membership Gisel SAMs Morrisville NC",3,0,0,0,05/12/2016,03/28/2021 11:59:34
Michael,Great experience,1,0,0,0,05/12/2016,03/28/2021 11:59:34
Kyndra,Very good store and very good deals,46,0,1,0,05/12/2016,03/28/2021 11:59:34
Susie,Great deal,3,0,0,0,05/12/2016,03/28/2021 11:59:38
Valerie,Great Deals and worth the membership,3,0,0,0,05/12/2016,03/28/2021 11:59:38
Michael,"Do like Nike, just do it!",1,0,0,0,05/12/2016,03/28/2021 11:59:38
Tiffany,"Not enough selection, employees were",4,0,0,0,05/12/2016,03/28/2021 11:59:38
Karen,Make sure to print your groupon before going to the store,1,0,0,0,05/12/2016,03/28/2021 11:59:38
Gilda,Plan and have your list,3,0,0,0,05/12/2016,03/28/2021 11:59:38
Marcus,More brands and less crowded than Costco!,9,0,1,0,05/12/2016,03/28/2021 11:59:38
Meksavanh,Don't try to get your registration card over the weekend because the lines can get long Stop by and try to find the free sample machine You scan your card and it spits out a sample It's great!,10,0,0,0,05/12/2016,03/28/2021 11:59:38
Laura,Lots of good deals for Christmas,29,0,1,0,05/12/2016,03/28/2021 11:59:38
Christina,Awesome deal,3,0,0,0,05/12/2016,03/28/2021 11:59:38
Carmencita,No comment,2,0,0,0,05/12/2016,03/28/2021 11:59:41
Andres,More deals that are relevant,1,0,0,0,05/12/2016,03/28/2021 11:59:41
Joseph,Well worth the deal,17,0,1,0,05/12/2016,03/28/2021 11:59:41
Lucia,It's not for everyone just because some people are not use to the big bulks of things Having extra stuff but once they get the hang of it they're going to love it as much as I doLOVE SAMS CLUB,1,0,0,0,05/12/2016,03/28/2021 11:59:41
Mary,wish they used food stamps,1,0,0,0,05/12/2016,03/28/2021 11:59:41
Carly,They are getting Visa soon they say!,1,0,0,0,05/12/2016,03/28/2021 11:59:41
Yvonne,So far so good,1,0,0,0,05/12/2016,03/28/2021 11:59:41
Lisa,We love to shop Sam's seasonal merchand,5,0,0,0,05/12/2016,03/28/2021 11:59:41
Joanne,Employee made our sign up quick and easy!,2,0,0,0,05/12/2016,03/28/2021 11:59:41
Victor,Great customer service @ streamwood SAMs club,17,0,0,0,05/12/2016,03/28/2021 11:59:41
Justin,SAMs is a great place to shop and save money,12,0,0,0,05/12/2016,03/28/2021 11:59:45
Jim,Great tire prices! The reason I joined,3,0,0,0,05/12/2016,03/28/2021 11:59:45
Christan,very much worth it,9,0,0,0,05/12/2016,03/28/2021 11:59:45
Robin,Can't beat $25 and a chicken,1,0,0,0,05/12/2016,03/28/2021 11:59:45
Adina,Love Sams Club,11,0,1,0,05/12/2016,03/28/2021 11:59:45
Nicole,Make sure groupon profile matches your driver's license in order to purchase a membership,6,0,0,0,05/12/2016,03/28/2021 11:59:45
Jennifer,If you have a baby still in diapers you need to get a membership!,1,0,0,0,05/12/2016,03/28/2021 11:59:45
Cybil,The 4500 deal os better It comes with more free stuff But the 2500 one isn't bad either,7,0,0,0,05/12/2016,03/28/2021 11:59:45
Ana,Worked fine,4,0,0,0,05/12/2016,03/28/2021 11:59:45
Alejandra,great service,10,0,0,0,05/12/2016,03/28/2021 11:59:45
Lori,"I found the selection much narrower than your competitor, especially in the refrigerated sections, ready to bake options and produce There were also fewer gift items Disappointed, but because of my Groupon, I will go back and give it another try closer to the holidays",3,0,0,0,05/12/2016,03/28/2021 11:59:49
Kari,It's a great deal,1,0,0,0,05/12/2016,03/28/2021 11:59:49
Charles,Voucher takes 72 hours,2,0,0,0,05/12/2016,03/28/2021 11:59:49
Juana,"I just love the store ,there is so much to look forward to when you visit There's something fir the while FAMILY!",1,0,0,0,05/12/2016,03/28/2021 11:59:49
Whitney,"Easy to register at services desk, was able to use immediately Opportunity to upgrade to plus membership Paid for itself within the first trip",1,0,0,0,05/12/2016,03/28/2021 11:59:49
Ashley,Love shopping at SAMs!,1,0,0,0,05/12/2016,03/28/2021 11:59:49
Laura,"It felt dark, cramped and I really missed Costco's selection It'll do for now, but I will be going back to Costco (I love Kirkland Signature and the quality of Costco's products)",7,0,1,0,05/12/2016,03/28/2021 11:59:49
Sheny,What an awesome deal!!!,2,0,0,0,05/12/2016,03/28/2021 11:59:49
Arnold,Great bulk shopping from electronics to eggs,18,0,0,0,05/12/2016,03/28/2021 11:59:49
Esther,"Sam's Club is a great store to purchase items in bulk, and save money!",18,0,1,0,05/12/2016,03/28/2021 11:59:49
Yer,Awesome deal! Super Happy!,9,0,0,0,05/12/2016,03/28/2021 11:59:52
Michelle,I love the deals and perks when renewing your membership,1,0,0,0,05/12/2016,03/28/2021 11:59:52
Al,"For items you use everyday you will rarely beat Sam's prices however, when buying a big ticket item make sure you have done your homework and checked out prices elsewhere Sam's prices are usually the best you'll find, however sometimes you can find a better price elsewhere",3,0,0,0,05/12/2016,03/28/2021 11:59:52
Detra,Well worth the membership fee,2,0,0,0,05/12/2016,03/28/2021 11:59:52
Jack,It's a lot like Costco so if a close drive alway try it out,2,0,0,0,05/12/2016,03/28/2021 11:59:52
Ruby,Great deal,16,0,1,0,05/12/2016,03/28/2021 11:59:52
SAI,Costly out there,3,0,0,0,05/12/2016,03/28/2021 11:59:52
Chris,Love it,14,0,1,0,06/16/2016,03/28/2021 11:59:52
Doris,waiting at customers service can be long,15,0,1,0,05/12/2016,03/28/2021 11:59:52
Kalaney,You can't go wrong with this Groupon,6,0,0,0,05/12/2016,03/28/2021 11:59:52
Sam,I had been going to Costco and decided not to renew because of the poor quality of their produce and inflated membership prices,10,0,1,0,05/12/2016,03/28/2021 11:59:56
Diana,Great store,1,0,0,0,05/12/2016,03/28/2021 11:59:56
Jessica,Sam's carries different items then Costco so it's a benefit to have both memberships,25,0,1,1,05/12/2016,03/28/2021 11:59:56
Kat,"Go early in the morning, less people",2,0,0,0,05/12/2016,03/28/2021 11:59:56
Sendy,Long lines and it's more expensive than BJ,4,0,0,0,05/12/2016,03/28/2021 11:59:56
William,"Take advantage of the discounted membership, it's well worth it The higher costing one is actually a better deal and cost you the same in the end since they give you a $20 gift card",9,0,1,0,05/12/2016,03/28/2021 11:59:56
Lori,Great place to shop!,1,0,0,0,05/12/2016,03/28/2021 11:59:56
Tanika,Great deals,2,0,0,0,05/12/2016,03/28/2021 11:59:56
Anne,More selections Good prices,2,0,0,0,05/12/2016,03/28/2021 11:59:56
Andrea,I love this place,1,0,0,0,05/12/2016,03/28/2021 11:59:56
Marilyn,Go frequently,1,0,0,0,05/12/2016,03/28/2021 12:00:00
Brittany,no one to help answer my questions very sad place to go visit,9,0,1,0,05/12/2016,03/28/2021 12:00:00
Amy,This was a very simple and pleasant experience,2,0,0,0,05/12/2016,03/28/2021 12:00:00
Elizabeth,You don't have to print the coupon You can just show your phone,1,0,0,0,05/12/2016,03/28/2021 12:00:00
Patricia,No comment,2,0,0,0,05/12/2016,03/28/2021 12:00:00
Lacey,No tips,1,0,0,0,05/12/2016,03/28/2021 12:00:00
Maurice,It's Sam's club not much more to say!,1,0,0,0,05/12/2016,03/28/2021 12:00:00
Trish,This was a gift,12,0,0,0,05/12/2016,03/28/2021 12:00:00
Karen,Don't be in a hurry to check out!,1,0,0,0,05/12/2016,03/28/2021 12:00:00
Angela,Plan extra time for your first trip because it takes a while at member services to do all the computer work and give you your card,3,0,0,0,05/12/2016,03/28/2021 12:00:00
Patrick,Groupon made a second membership worth the value,11,0,1,0,05/12/2016,03/28/2021 12:00:04
Beverly,Check out sales for early Christmas shopping ideas,1,0,0,0,05/12/2016,03/28/2021 12:00:04
Jennifer,Great value! !!,6,0,0,0,05/12/2016,03/28/2021 12:00:04
Chiqueita,The produce is excellent,5,0,0,0,05/12/2016,03/28/2021 12:00:04
Leslie,Great products,8,0,1,0,05/12/2016,03/28/2021 12:00:04
Lynda,No comment,1,0,0,0,05/12/2016,03/28/2021 12:00:04
Michelle,Buy the groupon!,4,0,0,0,05/12/2016,03/28/2021 12:00:04
LaTicia,Well recommended,7,0,0,0,05/12/2016,03/28/2021 12:00:04
MARY,The I have heard that the rotisserie chicken is delicious!!,26,0,1,0,05/12/2016,03/28/2021 12:00:04
Joyzell,No tips,33,0,1,0,05/12/2016,03/28/2021 12:00:04
Laurie,Great value One stop shopping,2,0,0,0,05/12/2016,03/28/2021 12:00:07
Grace,Was able to open account off the app not the printed copy,29,0,1,0,05/12/2016,03/28/2021 12:00:07
Tirecee,Get there early,4,0,0,0,05/12/2016,03/28/2021 12:00:07
Jenita,Shop till you drop,5,0,0,0,05/12/2016,03/28/2021 12:00:07
Kaitlin,Don't go during the first week of the month and make sure you have the Groupon voucher printed,1,0,0,0,05/12/2016,03/28/2021 12:00:07
Judith,Great Customer Service Mrs Ellen was amazing,3,0,0,0,05/12/2016,03/28/2021 12:00:07
Janette,Be prepared to up your membership!!!,3,0,0,0,05/12/2016,03/28/2021 12:00:07
Robin,I'm glad to be a member again!,1,0,0,0,05/12/2016,03/28/2021 12:00:07
Ericka,"Terrible! I'm so upset I bought this groupon! They were so unfriendly at customer service and then you cannot use the ""free item"" that you get for 72 hours! Then they couldn't tell you what items you received for free, didn't get an additional card for my other family member Asked another employee, they were not helpful and so I left A waste of time and mone...",4,0,0,0,05/12/2016,03/28/2021 12:00:07
Meredith,Great prices on lots of items!,2,0,0,0,05/12/2016,03/28/2021 12:00:07
Kevin,Avoid on Saturday unless you go really early,8,0,1,0,05/12/2016,03/28/2021 12:00:11
Silvia,I like shopping here because I always find what I'm looking for,4,0,0,0,05/12/2016,03/28/2021 12:00:11
Laron,If you have a big family this is the place to go stock up and save,2,0,0,0,05/12/2016,03/28/2021 12:00:11
Denita,Great saving,1,0,0,0,05/12/2016,03/28/2021 12:00:11
Nancy,Great deal!,2,0,0,0,05/12/2016,03/28/2021 12:00:11
David,Very good deal,1,0,0,0,05/12/2016,03/28/2021 12:00:11
Kisha,Easy process,1,0,0,0,05/12/2016,03/28/2021 12:00:11
Lis,"Good prices, quality, great customer services!",4,0,0,0,05/12/2016,03/28/2021 12:00:11
Brittany,It took a little longer to redeem then I was expecting I say give yourself a little extra time while going to refeem,3,0,0,0,05/12/2016,03/28/2021 12:00:11
Richard,Great buy,12,0,0,0,05/12/2016,03/28/2021 12:00:11
Bob,Use the Groupon offer to get membership It is a great deal!,1,0,0,0,05/12/2016,03/28/2021 12:00:15
Jamarys,Good groupon its worth the 25$,1,0,0,0,05/12/2016,03/28/2021 12:00:15
Ellen,waiting to see if I get the deals,1,0,0,0,05/12/2016,03/28/2021 12:00:15
Mary,Good deal,1,0,0,0,05/12/2016,03/28/2021 12:00:15
Erica,Very good bulk selection,1,0,0,0,05/12/2016,03/28/2021 12:00:15
Heather,Dont go to Pinellas park to redeem voucher Cust service is horrible I had to get a temporary card Very rude,2,0,0,0,05/12/2016,03/28/2021 12:00:15
Nitcher,Great prices for big quantities,1,0,0,0,05/12/2016,03/28/2021 12:00:15
Karen,great deals,1,0,0,0,05/12/2016,03/28/2021 12:00:15
Tychan,Great deal! Pays for itself!,2,0,0,0,05/12/2016,03/28/2021 12:00:15
Deb,Less crowds than Costco and good value,1,0,0,0,05/12/2016,03/28/2021 12:00:15
Mel,USE COUPONS FOR EVEN MORE SAVINGS!,1,0,0,0,05/12/2016,03/28/2021 12:00:18
Deanna,Sam's is great!,2,0,0,0,05/12/2016,03/28/2021 12:00:18
Meraj,Huge saving,3,0,0,0,05/12/2016,03/28/2021 12:00:18
Alishia,Good deals,21,0,1,0,05/12/2016,03/28/2021 12:00:18
John,Large selection,3,0,0,0,05/12/2016,03/28/2021 12:00:18
Dorothy,There were no issues with redeeming my membership The staff was courteous and efficient,18,0,1,0,05/12/2016,03/28/2021 12:00:18
Shenice,Print out vouchers before you go into store!,3,0,0,0,05/12/2016,03/28/2021 12:00:18
Sandra,Great deals,1,0,0,0,05/12/2016,03/28/2021 12:00:18
Kelsey,Needs to provide better customer service,1,0,0,0,05/12/2016,03/28/2021 12:00:18
Sharon,Awesome store!,15,0,1,0,05/12/2016,03/28/2021 12:00:18
Jeanette,I have no special tips to offer,3,0,0,0,05/12/2016,03/28/2021 12:00:22
Scott,Get it,1,0,0,0,05/12/2016,03/28/2021 12:00:22
Debbie,We will see but I like the value so far,1,0,0,0,05/12/2016,03/28/2021 12:00:22
Karen,Great place to find great prices,1,0,0,0,05/12/2016,03/28/2021 12:00:22
Erika,good price,2,0,0,0,05/12/2016,03/28/2021 12:00:22
Sabrina,"No tip, they will take care of you when you go in",5,0,0,0,05/12/2016,03/28/2021 12:00:22
Redonya,Just be patient There are always long lines but great products are worth the wait,8,0,0,0,05/12/2016,03/28/2021 12:00:22
Donna,Go for the $45 deal,5,0,0,0,05/12/2016,03/28/2021 12:00:22
Lauranne,Great deal,7,0,0,0,05/12/2016,03/28/2021 12:00:22
Aidee,Good to get bulk items,6,0,0,0,05/12/2016,03/28/2021 12:00:22
Tawnya,Don't go hungry lol! Great deals for bulk purchase,33,0,1,0,05/12/2016,03/28/2021 12:00:26
Sandra,"I entered the store and went to the customer service area to initiate my Sams club membership, the first thing I encountered was a short line (happy)I should have been but unfortunately it took forever to get help This was not a good first experience, she didn't really know what she was doing I decided to check out the store and do a bit of shopping, I was a...",29,0,1,0,05/12/2016,03/28/2021 12:00:26
Lacey,Short and sweet saves me time,8,0,0,0,05/12/2016,03/28/2021 12:00:26
Gail,Good specials,9,0,1,0,05/12/2016,03/28/2021 12:00:26
Stefanie,"Redeeming this Groupon was ridiculous! I waited in line at their service desk for 25 minutes just to have someone tell me they cannot redeem the Groupon by phone voucher I had to print it out, come back then wait in line all over again to redeem my Groupon Sams Club needs to get with the times and redeem vouchers via phone like everyone else",4,0,0,0,05/12/2016,03/28/2021 12:00:26
David,Great club stores,3,0,0,0,05/12/2016,03/28/2021 12:00:26
William,You can't go wrong with the Groupon deal Sam's Club is a great place to shop and save,1,0,0,0,05/12/2016,03/28/2021 12:00:26
Matt,Hotdogs are awesome,10,0,0,0,05/12/2016,03/28/2021 12:00:26
Cassandra,"It was really easy, I have my Sam's card and finished my shopping Thanks Groupon",10,0,1,0,05/12/2016,03/28/2021 12:00:26
Donna,"Leave yourself plently of time for check-out Bring reusable bags or something to pack your groceries in, because they don't bag the items(most items are bulk and too big for regular bags",1,0,0,0,05/12/2016,03/28/2021 12:00:26
Michelle,Great deal!,2,0,0,0,05/12/2016,03/28/2021 12:00:33
Kelly,Great deal,8,0,0,0,05/12/2016,03/28/2021 12:00:33
Amanda,Excellent costumer service!,34,0,1,0,05/12/2016,03/28/2021 12:00:33
Enrique,Good Promo,14,0,0,0,05/12/2016,03/28/2021 12:00:33
Sumanta,A very good price for the membership,4,0,0,0,05/12/2016,03/28/2021 12:00:33
Trina,Great savings when your buying in bulk,7,0,0,1,05/12/2016,03/28/2021 12:00:33
Pete,Groupon has great offers,2,0,0,0,05/12/2016,03/28/2021 12:00:33
Courtney,Great deals!,2,0,0,0,05/12/2016,03/28/2021 12:00:33
Joann,Make sure you print out the voucher,2,0,0,0,05/12/2016,03/28/2021 12:00:33
Andrea,Get the 45 dallor it is well worth it,2,0,0,0,05/12/2016,03/28/2021 12:00:33
Desmond,"The customer service was very poor at the Sanford, Fl location",5,0,0,0,05/12/2016,03/28/2021 12:00:37
Patrick,My trip to Sam's Club was very good,1,0,0,0,05/12/2016,03/28/2021 12:00:37
Luis,Never been to sam's club till the day my wife made me buy this deali was impressedwith Sam's club i will shop here for other stuff i wish they had more organic stuff in fruits and vegetables and non gmo productsbut other then that dint see anything different,1,0,0,0,05/12/2016,03/28/2021 12:00:37
Shannon,Always find great deals!!,1,0,0,0,05/12/2016,03/28/2021 12:00:37
Christian,Great prices Especially for every day used things and even for those goods and services that are not frequently used but we all know cost an arm and a leg when purchased out in town Be careful not to over spend on things you don't need or need as much,3,0,0,0,05/12/2016,03/28/2021 12:00:37
Glendon,The food samplings are great :-),4,0,0,0,05/12/2016,03/28/2021 12:00:37
Susan,Took nearly an hour to get card at store because under-staffed and so many people trying to get cards,14,0,1,0,05/12/2016,03/28/2021 12:00:37
Cheryl,No tips yet,8,0,0,0,05/12/2016,03/28/2021 12:00:37
ROBERT,Groupon,7,0,1,0,05/12/2016,03/28/2021 12:00:37
Charlie,Took 3 mins to sign up Take pic and get membership card! Fast easy process Oh and the $20 gift card if you got option #2,14,0,1,0,05/12/2016,03/28/2021 12:00:37
Melodie,"It's worth the $25, I wouldn't pay full price",5,0,0,0,05/12/2016,03/28/2021 12:00:41
LaTasha,No comm,2,0,0,0,05/12/2016,03/28/2021 12:00:41
Matthew,Worth it,1,0,0,0,05/12/2016,03/28/2021 12:00:41
Misael,Do It!,1,0,0,0,05/12/2016,03/28/2021 12:00:41
George,No tip,1,0,0,0,05/12/2016,03/28/2021 12:00:41
Allen,"Can be very busy Learn to shop during off peak times, if possible",1,0,0,0,05/12/2016,03/28/2021 12:00:41
Shelbi,Great deal!,1,0,0,0,05/12/2016,03/28/2021 12:00:41
Amy,Great deal!,41,0,1,0,05/12/2016,03/28/2021 12:00:41
Christine,"If considering buying a sams membership, this is a great bargain!",26,0,1,0,05/12/2016,03/28/2021 12:00:41
Margaret,Use Groupon,1,0,0,0,05/12/2016,03/28/2021 12:00:41
Juan,Good Deal,1,0,0,0,05/12/2016,03/28/2021 12:00:44
Haydée,I like the service and the store,2,0,0,0,05/12/2016,03/28/2021 12:00:44
Carolyn,Great groupon!,1,0,0,0,05/12/2016,03/28/2021 12:00:44
Jennifer,I haven't been to Sam's in years,1,0,0,0,05/12/2016,03/28/2021 12:00:44
Matthew,Great deal!!,4,0,0,0,05/12/2016,03/28/2021 12:00:44
Manuel,Awesome,8,0,1,0,05/12/2016,03/28/2021 12:00:44
Rashana,love it!!!,3,0,0,0,05/12/2016,03/28/2021 12:00:44
RASHEEDAH,no comment,4,0,0,0,05/12/2016,03/28/2021 12:00:44
Albert,Awesome,3,0,0,0,05/12/2016,03/28/2021 12:00:44
Carter,Ready to enjoy the Sams Experience,1,0,0,0,05/12/2016,03/28/2021 12:00:44
Allan,Sams club is a great place tobuy for cheaper than other grocers,5,0,0,0,05/12/2016,03/28/2021 12:00:48
Helen,I was just so impressed with the young man who waited on me when I completed the process and received my Sam's Club card He was very professional yet at the same time had a big smile and was so welcoming A very refreshing change from many places anymore,1,0,0,0,05/12/2016,03/28/2021 12:00:48
Gwendolyn,Good prices the last time I went which was over 15 years ago Look forward to re-establishing my membership with them,1,0,0,0,05/12/2016,03/28/2021 12:00:48
Barbara,follow instruction,3,0,0,0,05/12/2016,03/28/2021 12:00:48
Angela,Get the gift card/chicken option It's a great add-on You will be offered added options when you get to Sams to complete your membership,2,0,0,0,05/12/2016,03/28/2021 12:00:48
JinHee,They have quality items,7,0,0,0,05/12/2016,03/28/2021 12:00:48
Mauricio,Great deal,3,0,0,0,05/12/2016,03/28/2021 12:00:48
Rich,Love the free items you get❤️,47,0,1,0,05/12/2016,03/28/2021 12:00:48
Raven,Sam's Club has the best prices for gas purchases,1,0,0,0,05/12/2016,03/28/2021 12:00:48
Maryann,It was great sorry I ever left,13,0,1,0,05/12/2016,03/28/2021 12:00:48
Deborah,Half off with the groupon get it's so worth it even without the Groupon it's still worth it,11,0,1,0,05/12/2016,03/28/2021 12:00:52
David,"stood in line for 45min, three people in front of me just to get my cardThey do not have enough lines open to check out",1,0,0,0,05/12/2016,03/28/2021 12:00:52
Carolyn,great deal,3,0,0,0,05/12/2016,03/28/2021 12:00:52
Christine,Greg Groupon,5,0,0,0,05/12/2016,03/28/2021 12:00:52
Mari,Buy the $45 grouponit is well worth the Money!,4,0,0,0,05/12/2016,03/28/2021 12:00:52
Tami,Was easy to use,2,0,0,0,05/12/2016,03/28/2021 12:00:52
Kedrian,It's was a great experiment All the workers was very helpful,5,0,0,0,05/12/2016,03/28/2021 12:00:52
Cynthia,"I haven't been their in over 5 years, but when I was going they had a nice variety of goods",18,0,1,0,05/12/2016,03/28/2021 12:00:52
Melvyn,best deal on groupon,3,0,0,0,05/12/2016,03/28/2021 12:00:52
Quincy,Their rotisserie chicken is amazing!,1,0,0,0,05/12/2016,03/28/2021 12:00:52
Frutoso,Good Pricing,5,0,0,0,05/12/2016,03/28/2021 12:00:56
LINDA,good deal,2,0,0,0,05/12/2016,03/28/2021 12:00:56
Jamie,Great deals!,3,0,0,0,05/12/2016,03/28/2021 12:00:56
Bobbie,It has good prices and value,1,0,0,0,05/12/2016,03/28/2021 12:00:56
John,Know what your looking for,1,0,0,0,05/12/2016,03/28/2021 12:00:56
William,Know exactly what you are looking for before you go in to save time and money,1,0,0,0,05/12/2016,03/28/2021 12:00:56
Aya,Great deal :),12,0,0,0,05/12/2016,03/28/2021 12:00:56
Brandy,Love the freshness of the products,2,0,0,0,05/12/2016,03/28/2021 12:00:56
Justin,If you apply for their credit card you get another 2000 off,1,0,0,0,05/12/2016,03/28/2021 12:00:56
Melody,It's a great store with lots of items,1,0,0,0,05/12/2016,03/28/2021 12:00:56
Andrew,Bad experience 1st visit,3,0,0,0,05/12/2016,03/28/2021 12:00:59
Cassandra,Clean store and parking lot wasn't packed,1,0,0,0,05/12/2016,03/28/2021 12:00:59
Rawda,Make sure you print the paper out before you go because they refused to take the code off the phone,4,0,0,0,05/12/2016,03/28/2021 12:00:59
Sajan,"This Sam's Club deal is soooo good,that it's more a steal than anyhings",14,0,1,0,05/12/2016,03/28/2021 12:00:59
GJ,Great prices!!!,1,0,0,0,05/12/2016,03/28/2021 12:00:59
Nancy,great savings,3,0,0,0,05/12/2016,03/28/2021 12:00:59
Troy,This was a great Groupon for us My wife had long wanted a membership here Thanks!,18,0,1,0,05/12/2016,03/28/2021 12:00:59
Natalie,Get your membership weekday mornings,2,0,0,0,05/12/2016,03/28/2021 12:00:59
Judy,"I enjoy looking around there, especially at books!",12,0,1,0,05/12/2016,03/28/2021 12:00:59
Muhammad,It was smooth transaction as far as the membership through groupon is concerned,1,0,0,0,05/12/2016,03/28/2021 12:00:59
Amanda,Great deal,4,0,0,0,05/12/2016,03/28/2021 12:01:03
Patricia,Less expensive better value,1,0,0,0,05/12/2016,03/28/2021 12:01:03
Marvin,I love it,2,0,0,0,05/12/2016,03/28/2021 12:01:03
Emilet,Es bueno saber de las ofertas y buenas oportunidades que hay para aprovechar Esta es una buena herramienta,1,0,0,0,05/12/2016,03/28/2021 12:01:03
Heather,Good prices,6,0,0,0,05/12/2016,03/28/2021 12:01:03
Devyn,It's nice for things you buy in bulk,1,0,0,0,05/12/2016,03/28/2021 12:01:03
Art,Nothing,6,0,1,0,05/12/2016,03/28/2021 12:01:03
Leon,Al ways check Groupon to see if you too can catch a deal!,8,0,1,0,05/12/2016,03/28/2021 12:01:03
Richard,Sam's is a great place to shop,1,0,0,0,05/12/2016,03/28/2021 12:01:03
Shalisa,Great Deal!,1,0,0,0,05/12/2016,03/28/2021 12:01:03
Lindsey,The customer service reps are pretty amazing Treat them the same way,2,0,0,0,05/12/2016,03/28/2021 12:01:07
Alice,Love SAMs,1,0,0,0,05/12/2016,03/28/2021 12:01:07
Tammy,Great deal!,1,0,0,0,05/12/2016,03/28/2021 12:01:07
Rob,"The groupon deal is excellent, know your prices",2,0,0,0,05/12/2016,03/28/2021 12:01:07
Erick,good experence,4,0,0,0,05/12/2016,03/28/2021 12:01:07
Kevin,Love the prices and selection,1,0,0,0,05/12/2016,03/28/2021 12:01:07
Erika,Great place to stock up on household staples,4,0,0,0,05/12/2016,03/28/2021 12:01:07
Mike,dont have any,2,0,0,0,05/12/2016,03/28/2021 12:01:07
Monica,Worth it!,2,0,0,0,05/12/2016,03/28/2021 12:01:07
Camellia,"They don't take Visa credit cards, only Visa debit",3,0,0,0,05/12/2016,03/28/2021 12:01:07
Rebekah,"The groupon states the instant savings will be loaded in 72 hours Sam's Club stated 48 hours 3 days later it still isn't there and now when I call they say 72 ""business"" hours No body in customer service even knew how to do the groupon They need to get all the information and figure out what's going on",1,0,0,0,05/12/2016,03/28/2021 12:01:11
